Date,Demand,RRP,pDemand,pRRP,nDemand,nRRP,FracNegative,Minimum Temperature,Maximum Temperature,SchoolDay,Holiday
2017-09-26,124452.94000000002,79.80022526145223,124452.94000000002,79.80022526145223,0.0,0.0,0.0,5.0,15.1,N,N
2017-09-27,119028.07,72.54550909966025,119028.07,72.54550909966025,0.0,0.0,0.0,9.6,24.6,N,N
2017-09-28,116655.85499999998,61.64955657519292,116655.85499999998,61.64955657519292,0.0,0.0,0.0,10.4,18.5,N,N
2017-09-29,102847.25500000002,42.634675645937264,102847.25500000002,42.634675645937264,0.0,0.0,0.0,10.6,18.4,N,Y
2017-09-30,100701.82000000002,47.30994352832946,100701.82000000002,47.30994352832946,0.0,0.0,0.0,11.0,15.4,N,N
2017-10-01,103556.73999999999,58.98962758097639,103556.73999999999,58.98962758097639,0.0,0.0,0.0,9.7,17.2,N,N
2017-10-02,119226.42000000003,74.49715828798682,119226.42000000003,74.49715828798682,0.0,0.0,0.0,9.5,16.4,N,N
2017-10-03,118856.41500000001,79.05914604609266,118856.41500000001,79.05914604609266,0.0,0.0,0.0,6.8,22.3,N,N
2017-10-04,114604.62,71.10873322995184,114604.62,71.10873322995184,0.0,0.0,0.0,8.5,20.8,N,N
2017-10-05,113134.57999999997,65.3157362629534,113134.57999999997,65.3157362629534,0.0,0.0,0.0,11.7,19.4,N,N
2017-10-06,118359.28,53.42903945047653,118359.28,53.42903945047653,0.0,0.0,0.0,10.1,15.0,N,N
2017-10-07,101974.595,38.89411226443213,101974.595,38.89411226443213,0.0,0.0,0.0,7.2,23.7,N,N
2017-10-08,97053.54500000003,56.1603521344841,97053.54500000003,56.1603521344841,0.0,0.0,0.0,11.1,25.3,N,N
2017-10-09,111432.36499999999,68.87949681674621,111432.36499999999,68.87949681674621,0.0,0.0,0.0,14.0,18.7,N,N
2017-10-10,116556.425,77.45230854069177,116556.425,77.45230854069177,0.0,0.0,0.0,8.0,18.8,Y,N
2017-10-11,114133.53999999996,55.55322179396173,114133.53999999996,55.55322179396173,0.0,0.0,0.0,9.8,25.6,Y,N
2017-10-12,113957.73500000002,56.95927732944148,113957.73500000002,56.95927732944148,0.0,0.0,0.0,10.5,19.2,Y,N
2017-10-13,117048.725,83.75674608928887,117048.725,83.75674608928887,0.0,0.0,0.0,13.1,16.7,Y,N
2017-10-14,102037.16500000001,85.40388327478523,102037.16500000001,85.40388327478523,0.0,0.0,0.0,8.2,16.1,Y,N
2017-10-15,98108.81500000002,71.60289058174844,98108.81500000002,71.60289058174844,0.0,0.0,0.0,6.8,17.6,Y,N
2017-10-16,115907.39500000002,84.01322670870135,115907.39500000002,84.01322670870135,0.0,0.0,0.0,11.3,28.6,Y,N
2017-10-17,117470.21999999997,76.51584578840493,117470.21999999997,76.51584578840493,0.0,0.0,0.0,12.8,30.2,Y,N
2017-10-18,121087.09999999998,92.33412136222607,121087.09999999998,92.33412136222607,0.0,0.0,0.0,14.5,30.9,Y,N
2017-10-19,118201.175,80.37671709608641,118201.175,80.37671709608641,0.0,0.0,0.0,21.7,25.6,Y,N
2017-10-20,108412.66500000002,72.71584683533052,108412.66500000002,72.71584683533052,0.0,0.0,0.0,11.3,16.2,Y,N
2017-10-21,102195.97500000002,73.10833941258448,102195.97500000002,73.10833941258448,0.0,0.0,0.0,11.0,15.4,Y,N
2017-10-22,100571.03999999996,76.32822257331736,100571.03999999996,76.32822257331736,0.0,0.0,0.0,11.1,16.0,Y,N
2017-10-23,115549.43499999998,90.67566504327783,115549.43499999998,90.67566504327783,0.0,0.0,0.0,11.9,19.0,Y,N
2017-10-24,118010.31,91.93047541397019,118010.31,91.93047541397019,0.0,0.0,0.0,12.1,20.5,Y,N
2017-10-25,115813.02999999997,98.04241530853655,115813.02999999997,98.04241530853655,0.0,0.0,0.0,13.3,18.5,Y,N
2017-10-26,117333.445,89.91123067553333,117333.445,89.91123067553333,0.0,0.0,0.0,12.9,16.8,Y,N
2017-10-27,112633.26500000001,78.66088236188482,112633.26500000001,78.66088236188482,0.0,0.0,0.0,10.3,27.4,Y,N
2017-10-28,100746.41999999997,81.09446701282292,100746.41999999997,81.09446701282292,0.0,0.0,0.0,15.0,21.4,Y,N
2017-10-29,92182.955,61.46252749328767,92182.955,61.46252749328767,0.0,0.0,0.0,11.5,28.6,Y,N
2017-10-30,112227.65000000004,77.42179007401472,112227.65000000004,77.42179007401472,0.0,0.0,0.0,8.8,17.0,Y,N
2017-10-31,116179.47000000002,86.95725767426897,116179.47000000002,86.95725767426897,0.0,0.0,0.0,8.1,16.4,Y,N
2017-11-01,116632.08999999998,87.0275425626858,116632.08999999998,87.0275425626858,0.0,0.0,0.0,11.9,18.0,Y,N
2017-11-02,120470.78500000002,87.51016268384069,120470.78500000002,87.51016268384069,0.0,0.0,0.0,11.3,17.4,Y,N
2017-11-03,113451.99499999998,76.92584895400033,113451.99499999998,76.92584895400033,0.0,0.0,0.0,9.4,16.6,Y,N
2017-11-04,101610.81499999997,78.73458188973294,101610.81499999997,78.73458188973294,0.0,0.0,0.0,8.3,15.8,Y,N
2017-11-05,95368.16500000001,77.63660267868214,95368.16500000001,77.63660267868214,0.0,0.0,0.0,6.4,17.6,Y,N
2017-11-06,104632.79,80.93422103482092,104632.79,80.93422103482092,0.0,0.0,0.0,10.9,16.1,Y,N
2017-11-07,100592.295,78.31776630108696,100592.295,78.31776630108696,0.0,0.0,0.0,10.0,15.8,Y,Y
2017-11-08,111738.485,90.99575508966315,111738.485,90.99575508966315,0.0,0.0,0.0,12.1,16.9,Y,N
2017-11-09,113539.935,85.58259467296682,113539.935,85.58259467296682,0.0,0.0,0.0,8.7,21.8,Y,N
2017-11-10,115156.44499999998,92.6155369501898,115156.44499999998,92.6155369501898,0.0,0.0,0.0,12.1,27.2,Y,N
2017-11-11,104194.34499999999,83.49493923734536,104194.34499999999,83.49493923734536,0.0,0.0,0.0,14.8,24.7,Y,N
2017-11-12,98774.23499999997,73.950064819029,97218.18999999997,79.3412452204768,1556.045,-5.391180401447809,0.020833334,13.2,23.3,Y,N
2017-11-13,125795.84000000003,102.55368144208902,125795.84000000003,102.55368144208902,0.0,0.0,0.0,13.7,33.0,Y,N
2017-11-14,135420.81999999998,94.73168486943148,135420.81999999998,94.73168486943148,0.0,0.0,0.0,18.2,33.9,Y,N
2017-11-15,130385.04999999999,90.97415976793351,130385.04999999999,90.97415976793351,0.0,0.0,0.0,21.5,31.4,Y,N
2017-11-16,116715.96500000001,88.81610736628872,116715.96500000001,88.81610736628872,0.0,0.0,0.0,18.1,21.3,Y,N
2017-11-17,117797.62000000004,99.44627676093964,117797.62000000004,99.44627676093964,0.0,0.0,0.0,16.4,26.8,Y,N
2017-11-18,106730.21,89.77027765568903,106730.21,89.77027765568903,0.0,0.0,0.0,16.1,28.1,Y,N
2017-11-19,101256.78,81.88131426952347,101256.78,81.88131426952347,0.0,0.0,0.0,15.1,29.3,Y,N
2017-11-20,128658.26999999997,131.30094126673708,128658.26999999997,131.30094126673708,0.0,0.0,0.0,16.6,30.8,Y,N
2017-11-21,137151.495,152.7547663096928,137151.495,152.7547663096928,0.0,0.0,0.0,17.8,32.9,Y,N
2017-11-22,138882.25,116.87983674011616,138882.25,116.87983674011616,0.0,0.0,0.0,18.7,32.6,Y,N
2017-11-23,135162.11500000002,105.2716657211971,135162.11500000002,105.2716657211971,0.0,0.0,0.0,16.2,31.9,Y,N
2017-11-24,133951.29,116.56179091071088,133951.29,116.56179091071088,0.0,0.0,0.0,18.6,30.7,Y,N
2017-11-25,121219.59499999999,99.01042073643295,121219.59499999999,99.01042073643295,0.0,0.0,0.0,19.3,32.5,Y,N
2017-11-26,108717.875,83.11451412106796,108717.875,83.11451412106796,0.0,0.0,0.0,19.4,28.3,Y,N
2017-11-27,115429.005,84.60892315280721,115429.005,84.60892315280721,0.0,0.0,0.0,16.5,21.2,Y,N
2017-11-28,129798.46999999996,130.5019686599542,129798.46999999996,130.5019686599542,0.0,0.0,0.0,13.7,31.0,Y,N
2017-11-29,151730.94999999995,166.55264679058564,151730.94999999995,166.55264679058564,0.0,0.0,0.0,18.5,35.8,Y,N
2017-11-30,154632.33500000002,131.49143392874458,154632.33500000002,131.49143392874458,0.0,0.0,0.0,22.5,34.9,Y,N
2017-12-01,125141.89999999998,87.15229595123617,125141.89999999998,87.15229595123617,0.0,0.0,0.0,21.5,23.5,Y,N
2017-12-02,99234.21999999999,66.25585864734967,99234.21999999999,66.25585864734967,0.0,0.0,0.0,14.7,16.4,Y,N
2017-12-03,92487.70499999999,67.75806636730798,92487.70499999999,67.75806636730798,0.0,0.0,0.0,11.5,17.1,Y,N
2017-12-04,111625.98000000001,84.04175781659431,111625.98000000001,84.04175781659431,0.0,0.0,0.0,12.4,17.5,Y,N
2017-12-05,113063.67499999999,82.84205791471047,113063.67499999999,82.84205791471047,0.0,0.0,0.0,10.8,22.8,Y,N
2017-12-06,115383.13,89.56405055487748,115383.13,89.56405055487748,0.0,0.0,0.0,13.6,21.3,Y,N
2017-12-07,115736.96999999999,102.591931785928,115736.96999999999,102.591931785928,0.0,0.0,0.0,11.6,21.9,Y,N
2017-12-08,109568.46999999999,87.4677219801463,109568.46999999999,87.4677219801463,0.0,0.0,0.0,11.4,18.7,Y,N
2017-12-09,99334.80000000002,82.98083753478134,99334.80000000002,82.98083753478134,0.0,0.0,0.0,12.7,23.0,Y,N
2017-12-10,97715.01000000001,81.0891636039335,97715.01000000001,81.0891636039335,0.0,0.0,0.0,14.5,22.2,Y,N
2017-12-11,114680.185,97.60539575821227,114680.185,97.60539575821227,0.0,0.0,0.0,16.4,20.7,Y,N
2017-12-12,121945.17500000002,104.99583789108503,121945.17500000002,104.99583789108503,0.0,0.0,0.0,15.8,26.4,Y,N
2017-12-13,146933.095,94.49815197760586,146933.095,94.49815197760586,0.0,0.0,0.0,15.8,37.6,Y,N
2017-12-14,129280.81000000001,101.86524977024816,129280.81000000001,101.86524977024816,0.0,0.0,0.0,20.5,23.1,Y,N
2017-12-15,120821.05499999996,105.43585961486599,120821.05499999996,105.43585961486599,0.0,0.0,0.0,14.1,26.4,Y,N
2017-12-16,110154.36000000003,99.47541632895873,110154.36000000003,99.47541632895873,0.0,0.0,0.0,13.8,24.6,Y,N
2017-12-17,107212.84000000001,82.04932327834987,107212.84000000001,82.04932327834987,0.0,0.0,0.0,15.7,24.5,Y,N
2017-12-18,138949.675,117.26538429794817,138949.675,117.26538429794817,0.0,0.0,0.0,17.1,33.0,Y,N
2017-12-19,142870.39500000002,106.49772634981515,142870.39500000002,106.49772634981515,0.0,0.0,0.0,19.7,37.4,Y,N
2017-12-20,114916.98999999996,78.73760077600366,114916.98999999996,78.73760077600366,0.0,0.0,0.0,15.8,24.5,Y,N
2017-12-21,114462.53000000003,85.77543164955375,114462.53000000003,85.77543164955375,0.0,0.0,0.0,12.3,23.7,Y,N
2017-12-22,116428.79000000002,81.59886300330011,116428.79000000002,81.59886300330011,0.0,0.0,0.0,13.6,27.7,N,N
2017-12-23,109364.01,79.89884834325294,109364.01,79.89884834325294,0.0,0.0,0.0,14.7,30.2,N,N
2017-12-24,92856.22999999997,58.939113855365456,92856.22999999997,58.939113855365456,0.0,0.0,0.0,15.8,19.4,N,N
2017-12-25,85094.37499999999,44.900300634442644,85094.37499999999,44.900300634442644,0.0,0.0,0.0,15.1,21.4,N,Y
2017-12-26,98638.855,72.84524211681087,98638.855,72.84524211681087,0.0,0.0,0.0,12.5,30.5,N,Y
2017-12-27,128753.75499999999,113.65480368242464,128753.75499999999,113.65480368242464,0.0,0.0,0.0,17.3,34.5,N,N
2017-12-28,130699.15499999997,109.49268920292566,130699.15499999997,109.49268920292566,0.0,0.0,0.0,24.0,32.8,N,N
2017-12-29,115572.045,93.83408893474197,115572.045,93.83408893474197,0.0,0.0,0.0,18.6,24.4,N,N
2017-12-30,96358.975,59.47516901513327,96358.975,59.47516901513327,0.0,0.0,0.0,15.6,21.3,N,N
2017-12-31,95700.48,61.493470918327674,95700.48,61.493470918327674,0.0,0.0,0.0,12.0,25.7,N,N
2018-01-01,95959.68499999998,71.81774730085873,95959.68499999998,71.81774730085873,0.0,0.0,0.0,16.6,25.3,N,Y
2018-01-02,105277.85000000002,69.38772963258651,105277.85000000002,69.38772963258651,0.0,0.0,0.0,16.4,21.8,N,N
2018-01-03,106373.82500000003,67.23811676838731,106373.82500000003,67.23811676838731,0.0,0.0,0.0,14.6,21.0,N,N
2018-01-04,113337.68499999997,78.73818739856918,113337.68499999997,78.73818739856918,0.0,0.0,0.0,14.1,23.6,N,N
2018-01-05,123247.735,90.82817033797822,123247.735,90.82817033797822,0.0,0.0,0.0,14.7,30.7,N,N
2018-01-06,133705.845,75.59138621277178,133705.845,75.59138621277178,0.0,0.0,0.0,18.8,41.7,N,N
2018-01-07,107142.81500000002,80.97604616977816,107142.81500000002,80.97604616977816,0.0,0.0,0.0,18.7,21.8,N,N
2018-01-08,118832.07,87.93157864034515,118832.07,87.93157864034515,0.0,0.0,0.0,17.3,21.9,N,N
2018-01-09,111361.04999999994,76.71739451630535,111361.04999999994,76.71739451630535,0.0,0.0,0.0,15.7,22.5,N,N
2018-01-10,116530.04,80.21227443970672,116530.04,80.21227443970672,0.0,0.0,0.0,13.6,25.6,N,N
2018-01-11,139607.90499999997,87.80265805077443,139607.90499999997,87.80265805077443,0.0,0.0,0.0,15.5,34.5,N,N
2018-01-12,132022.86999999997,94.00071925038448,132022.86999999997,94.00071925038448,0.0,0.0,0.0,20.4,30.0,N,N
2018-01-13,98977.05,73.27654592301953,98977.05,73.27654592301953,0.0,0.0,0.0,16.0,20.9,N,N
2018-01-14,92021.68000000002,66.65958191428366,92021.68000000002,66.65958191428366,0.0,0.0,0.0,12.7,19.5,N,N
2018-01-15,109389.095,86.37851455485581,109389.095,86.37851455485581,0.0,0.0,0.0,14.6,20.9,N,N
2018-01-16,116074.03,92.83687767582465,116074.03,92.83687767582465,0.0,0.0,0.0,12.9,26.9,N,N
2018-01-17,129286.36500000005,100.27742626339597,129286.36500000005,100.27742626339597,0.0,0.0,0.0,12.4,30.3,N,N
2018-01-18,154648.06500000003,1210.137920353546,154648.06500000003,1210.137920353546,0.0,0.0,0.0,16.6,40.0,N,N
2018-01-19,165070.595,647.5741634347414,165070.595,647.5741634347414,0.0,0.0,0.0,22.5,40.3,N,N
2018-01-20,124825.02499999998,94.10481486024136,124825.02499999998,94.10481486024136,0.0,0.0,0.0,20.3,24.6,N,N
2018-01-21,127305.19999999997,121.71197226664741,127305.19999999997,121.71197226664741,0.0,0.0,0.0,21.0,28.2,N,N
2018-01-22,137955.42500000002,115.12948382530082,137955.42500000002,115.12948382530082,0.0,0.0,0.0,20.5,23.9,N,N
2018-01-23,128314.46999999997,102.37410926803504,128314.46999999997,102.37410926803504,0.0,0.0,0.0,18.0,23.6,N,N
2018-01-24,128899.76500000003,103.4278740034941,128899.76500000003,103.4278740034941,0.0,0.0,0.0,14.8,23.3,N,N
2018-01-25,139245.21,155.50280588538737,139245.21,155.50280588538737,0.0,0.0,0.0,17.1,26.6,N,N
2018-01-26,128599.46000000004,91.43489280709265,128599.46000000004,91.43489280709265,0.0,0.0,0.0,19.4,28.4,N,Y
2018-01-27,139114.58500000002,104.87887803173187,139114.58500000002,104.87887803173187,0.0,0.0,0.0,21.2,33.2,N,N
2018-01-28,159436.69000000003,290.4196440025819,159436.69000000003,290.4196440025819,0.0,0.0,0.0,22.7,38.1,N,N
2018-01-29,160437.56500000003,107.65742494814101,160437.56500000003,107.65742494814101,0.0,0.0,0.0,27.8,33.5,N,N
2018-01-30,115239.56999999999,78.57443881168597,115239.56999999999,78.57443881168597,0.0,0.0,0.0,15.6,21.0,N,N
2018-01-31,108524.18000000001,65.21755804512874,108524.18000000001,65.21755804512874,0.0,0.0,0.0,14.6,19.1,Y,N
2018-02-01,109949.20999999999,72.41222981047342,109949.20999999999,72.41222981047342,0.0,0.0,0.0,12.1,22.5,Y,N
2018-02-02,112946.34000000004,80.45435372850501,112946.34000000004,80.45435372850501,0.0,0.0,0.0,13.4,22.1,Y,N
2018-02-03,104947.325,86.51700791468484,104947.325,86.51700791468484,0.0,0.0,0.0,15.8,28.1,Y,N
2018-02-04,106065.93499999998,98.92184655799247,106065.93499999998,98.92184655799247,0.0,0.0,0.0,14.7,25.7,Y,N
2018-02-05,126465.96000000002,103.83019279812527,126465.96000000002,103.83019279812527,0.0,0.0,0.0,17.0,25.7,Y,N
2018-02-06,137539.725,104.229631162924,137539.725,104.229631162924,0.0,0.0,0.0,17.7,29.9,Y,N
2018-02-07,159307.315,624.2609343174229,159307.315,624.2609343174229,0.0,0.0,0.0,18.7,37.4,Y,N
2018-02-08,149473.00999999995,106.65263490244831,146959.73499999996,109.30793961598825,2513.275,-2.6553047135399233,0.020833334,20.6,27.5,Y,N
2018-02-09,137101.87000000002,113.7060806555738,137101.87000000002,113.7060806555738,0.0,0.0,0.0,20.4,24.9,Y,N
2018-02-10,118113.8,83.52152691641453,118113.8,83.52152691641453,0.0,0.0,0.0,18.7,30.3,Y,N
2018-02-11,100440.29,66.27235743893213,100440.29,66.27235743893213,0.0,0.0,0.0,15.5,21.2,Y,N
2018-02-12,116209.12999999999,93.17393574024693,116209.12999999999,93.17393574024693,0.0,0.0,0.0,16.3,23.6,Y,N
2018-02-13,124882.71500000004,99.60943334511904,124882.71500000004,99.60943334511904,0.0,0.0,0.0,13.6,29.0,Y,N
2018-02-14,115269.50000000001,72.04642835832546,112721.75000000001,72.14810009282591,2547.75,-0.10167173450045328,0.020833334,17.5,23.3,Y,N
2018-02-15,117260.24499999997,83.18774094834956,117260.24499999997,83.18774094834956,0.0,0.0,0.0,13.5,24.2,Y,N
2018-02-16,114736.35500000001,86.8353463207019,114736.35500000001,86.8353463207019,0.0,0.0,0.0,15.7,22.2,Y,N
2018-02-17,105799.93500000001,82.75830708591643,105799.93500000001,82.75830708591643,0.0,0.0,0.0,12.4,25.3,Y,N
2018-02-18,105085.51499999998,77.33761622950605,105085.51499999998,77.33761622950605,0.0,0.0,0.0,13.6,24.0,Y,N
2018-02-19,113116.425,74.67782817614683,113116.425,74.67782817614683,0.0,0.0,0.0,17.6,25.4,Y,N
2018-02-20,120035.38500000002,78.80051782897182,120035.38500000002,78.80051782897182,0.0,0.0,0.0,14.1,29.5,Y,N
2018-02-21,124481.41500000001,84.55573943507953,124481.41500000001,84.55573943507953,0.0,0.0,0.0,16.0,29.3,Y,N
2018-02-22,133607.065,88.84783879168367,133607.065,88.84783879168367,0.0,0.0,0.0,20.3,31.0,Y,N
2018-02-23,136328.345,85.7131963793003,136328.345,85.7131963793003,0.0,0.0,0.0,21.2,33.5,Y,N
2018-02-24,119226.43499999998,75.07065351362726,119226.43499999998,75.07065351362726,0.0,0.0,0.0,22.7,31.6,Y,N
2018-02-25,96305.06999999998,55.99939481223576,96305.06999999998,55.99939481223576,0.0,0.0,0.0,16.2,19.8,Y,N
2018-02-26,117952.36499999999,76.8055143396235,117952.36499999999,76.8055143396235,0.0,0.0,0.0,14.3,26.5,Y,N
2018-02-27,127894.28500000003,73.63540058924441,127894.28500000003,73.63540058924441,0.0,0.0,0.0,14.9,31.3,Y,N
2018-02-28,123400.17,69.09284172866214,123400.17,69.09284172866214,0.0,0.0,0.0,20.0,30.9,Y,N
2018-03-01,117346.25999999998,78.6016163463582,117346.25999999998,78.6016163463582,0.0,0.0,0.0,16.2,20.5,Y,N
2018-03-02,119960.33000000002,91.86653113575127,119960.33000000002,91.86653113575127,0.0,0.0,0.0,14.5,22.8,Y,N
2018-03-03,111096.30499999995,80.62405225853372,111096.30499999995,80.62405225853372,0.0,0.0,0.0,13.9,32.7,Y,N
2018-03-04,101334.19999999998,72.59906687623725,101334.19999999998,72.59906687623725,0.0,0.0,0.0,15.8,21.0,Y,N
2018-03-05,112527.285,70.61555772317799,112527.285,70.61555772317799,0.0,0.0,0.0,14.9,21.1,Y,N
2018-03-06,113850.81000000001,61.354685361483156,113850.81000000001,61.354685361483156,0.0,0.0,0.0,12.5,27.6,Y,N
2018-03-07,122717.49999999997,73.26754587569012,122717.49999999997,73.26754587569012,0.0,0.0,0.0,14.4,28.5,Y,N
2018-03-08,128732.59000000001,94.57427045979576,128732.59000000001,94.57427045979576,0.0,0.0,0.0,14.9,30.5,Y,N
2018-03-09,127805.48500000002,99.17049915345964,127805.48500000002,99.17049915345964,0.0,0.0,0.0,14.6,28.8,Y,N
2018-03-10,120398.88500000001,91.98844319737677,120398.88500000001,91.98844319737677,0.0,0.0,0.0,14.3,35.1,Y,N
2018-03-11,104486.18000000001,74.15265257615884,104486.18000000001,74.15265257615884,0.0,0.0,0.0,17.0,22.8,Y,N
2018-03-12,97542.30999999998,63.4522047232632,97542.30999999998,63.4522047232632,0.0,0.0,0.0,16.7,20.9,Y,Y
2018-03-13,112663.625,77.09496677698768,112663.625,77.09496677698768,0.0,0.0,0.0,14.6,20.5,Y,N
2018-03-14,114195.34999999998,97.28174891928609,114195.34999999998,97.28174891928609,0.0,0.0,0.0,12.8,21.3,Y,N
2018-03-15,116045.27,101.6909409181434,116045.27,101.6909409181434,0.0,0.0,0.0,15.3,20.8,Y,N
2018-03-16,116284.345,92.59423223951596,116284.345,92.59423223951596,0.0,0.0,0.0,12.5,24.4,Y,N
2018-03-17,110715.12000000002,75.22999428668818,110715.12000000002,75.22999428668818,0.0,0.0,0.0,15.4,32.0,Y,N
2018-03-18,97262.70500000002,62.872760652194465,97262.70500000002,62.872760652194465,0.0,0.0,0.0,22.6,23.1,Y,N
2018-03-19,111617.94500000002,77.17016535692355,111617.94500000002,77.17016535692355,0.0,0.0,0.0,13.2,28.0,Y,N
2018-03-20,110794.26,72.75516330945304,110794.26,72.75516330945304,0.0,0.0,0.0,15.4,19.2,Y,N
2018-03-21,111254.315,71.19834534957137,111254.315,71.19834534957137,0.0,0.0,0.0,11.2,25.1,Y,N
2018-03-22,115020.505,77.28042759810526,115020.505,77.28042759810526,0.0,0.0,0.0,12.3,28.1,Y,N
2018-03-23,119298.325,78.64044241065416,119298.325,78.64044241065416,0.0,0.0,0.0,15.2,29.4,Y,N
2018-03-24,112312.69499999998,71.96661907186896,112312.69499999998,71.96661907186896,0.0,0.0,0.0,20.2,24.2,Y,N
2018-03-25,98918.515,40.256704695779135,97211.06000000001,41.300145903423626,1707.455,-1.043441207644494,0.020833334,17.8,25.4,Y,N
2018-03-26,112488.21500000001,70.8306803201562,112488.21500000001,70.8306803201562,0.0,0.0,0.0,10.7,18.5,Y,N
2018-03-27,116809.36500000002,64.56919590436947,116809.36500000002,64.56919590436947,0.0,0.0,0.0,9.6,22.6,Y,N
2018-03-28,117744.00499999998,72.1119557687884,117744.00499999998,72.1119557687884,0.0,0.0,0.0,11.3,30.3,Y,N
2018-03-29,116457.26000000001,79.36508193692688,116457.26000000001,79.36508193692688,0.0,0.0,0.0,16.5,21.8,N,N
2018-03-30,97070.345,69.45286965756638,97070.345,69.45286965756638,0.0,0.0,0.0,12.2,23.3,N,Y
2018-03-31,99687.63999999998,81.40677169506674,99687.63999999998,81.40677169506674,0.0,0.0,0.0,13.2,22.4,N,Y
2018-04-01,98817.03,73.96784190235225,98817.03,73.96784190235225,0.0,0.0,0.0,13.0,27.7,N,Y
2018-04-02,98258.24999999999,62.41010123577409,98258.24999999999,62.41010123577409,0.0,0.0,0.0,14.9,20.9,N,Y
2018-04-03,113381.53000000001,80.11073706096575,113381.53000000001,80.11073706096575,0.0,0.0,0.0,13.4,19.8,N,N
2018-04-04,115974.60999999999,90.07374079981817,115974.60999999999,90.07374079981817,0.0,0.0,0.0,13.3,20.6,N,N
2018-04-05,117551.69499999999,86.89192958936067,117551.69499999999,86.89192958936067,0.0,0.0,0.0,13.3,18.7,N,N
2018-04-06,115979.07,85.68790461115094,115979.07,85.68790461115094,0.0,0.0,0.0,13.8,21.2,N,N
2018-04-07,105938.47499999999,84.89743120098716,105938.47499999999,84.89743120098716,0.0,0.0,0.0,9.8,21.6,N,N
2018-04-08,100571.16500000001,58.23872152420624,100571.16500000001,58.23872152420624,0.0,0.0,0.0,11.8,29.9,N,N
2018-04-09,118702.92500000002,91.69364450960241,118702.92500000002,91.69364450960241,0.0,0.0,0.0,15.9,25.7,N,N
2018-04-10,122423.01000000002,76.33364801723138,122423.01000000002,76.33364801723138,0.0,0.0,0.0,14.8,28.8,N,N
2018-04-11,121944.99499999998,75.04094506461706,121944.99499999998,75.04094506461706,0.0,0.0,0.0,18.1,27.3,N,N
2018-04-12,119876.63000000002,77.71452371158578,119876.63000000002,77.71452371158578,0.0,0.0,0.0,15.9,26.5,N,N
2018-04-13,113609.76,69.76320108941346,113609.76,69.76320108941346,0.0,0.0,0.0,11.9,25.9,N,N
2018-04-14,105135.305,37.74139841036273,103011.38500000001,37.807054186032,2123.92,-0.06565577566926734,0.020833334,13.5,16.1,N,N
2018-04-15,104123.39000000003,31.682325390097258,97357.365,34.971762648622935,6766.025,-3.2894372585256773,0.0625,9.7,19.1,N,N
2018-04-16,115694.63999999998,69.36093256567463,115694.63999999998,69.36093256567463,0.0,0.0,0.0,13.1,21.0,N,N
2018-04-17,121092.85499999998,86.53439285744815,121092.85499999998,86.53439285744815,0.0,0.0,0.0,13.2,16.6,Y,N
2018-04-18,120784.87499999999,82.87909800212985,120784.87499999999,82.87909800212985,0.0,0.0,0.0,6.2,19.4,Y,N
2018-04-19,120448.935,93.53314281774266,120448.935,93.53314281774266,0.0,0.0,0.0,11.0,22.3,Y,N
2018-04-20,118324.09,95.73201718052509,118324.09,95.73201718052509,0.0,0.0,0.0,8.9,20.2,Y,N
2018-04-21,107479.25999999997,74.43968925911848,107479.25999999997,74.43968925911848,0.0,0.0,0.0,11.9,22.8,Y,N
2018-04-22,103662.04999999999,76.31824514612627,103662.04999999999,76.31824514612627,0.0,0.0,0.0,11.2,20.4,Y,N
2018-04-23,117799.97000000002,72.74094732324633,117799.97000000002,72.74094732324633,0.0,0.0,0.0,11.9,26.9,Y,N
2018-04-24,117642.645,88.09094154334935,117642.645,88.09094154334935,0.0,0.0,0.0,13.7,24.6,Y,N
2018-04-25,106654.95499999999,77.46186643742902,106654.95499999999,77.46186643742902,0.0,0.0,0.0,15.7,20.1,Y,Y
2018-04-26,117617.51,82.43349185295625,117617.51,82.43349185295625,0.0,0.0,0.0,11.9,17.5,Y,N
2018-04-27,119079.46500000001,78.2148541811974,119079.46500000001,78.2148541811974,0.0,0.0,0.0,11.6,17.8,Y,N
2018-04-28,108613.37999999996,70.00039141126076,108613.37999999996,70.00039141126076,0.0,0.0,0.0,7.7,18.3,Y,N
2018-04-29,105277.71500000001,64.15897472223821,105277.71500000001,64.15897472223821,0.0,0.0,0.0,10.5,18.0,Y,N
2018-04-30,121551.685,77.96915055846408,121551.685,77.96915055846408,0.0,0.0,0.0,8.8,19.6,Y,N
2018-05-01,122642.23499999996,73.97482021711367,122642.23499999996,73.97482021711367,0.0,0.0,0.0,7.2,23.4,Y,N
2018-05-02,118716.59500000002,67.27490234410783,118716.59500000002,67.27490234410783,0.0,0.0,0.0,10.2,23.2,Y,N
2018-05-03,117357.835,52.76831166619594,117357.835,52.76831166619594,0.0,0.0,0.0,14.5,24.4,Y,N
2018-05-04,116870.46000000004,54.63935600236361,116870.46000000004,54.63935600236361,0.0,0.0,0.0,11.5,17.2,Y,N
2018-05-05,106892.995,58.574885252770756,106892.995,58.574885252770756,0.0,0.0,0.0,12.1,21.6,Y,N
2018-05-06,105840.39,61.89517763823436,105840.39,61.89517763823436,0.0,0.0,0.0,9.9,21.7,Y,N
2018-05-07,118254.55499999998,49.41762224254281,118254.55499999998,49.41762224254281,0.0,0.0,0.0,12.0,19.5,Y,N
